customer_id,Recency,Frequency,Monetary
7B7RE,245,1,5295
7B9HE,0,1,14841
7BBSD,73,1,11492
7BBUR,260,1,11295
7BC38,59,1,48692
7BIUC,50,1,21247
7BLT1,188,1,7242
7BN3F,359,1,27540
7BOAG,108,1,10794
7BPPY,136,1,4794
7BQVV,249,1,9092
7BRFL,26,1,12740
7BTP3,238,1,4312
7BVUA,177,1,18593
7BXBI,58,1,2745
7BYEG,145,1,10791
7BZH0,334,1,13069
7C0VX,185,1,6965
7C6M4,52,1,1745
7C8EN,357,1,19791
7CD62,300,1,6070
7CEQB,151,1,430
7CI3F,234,1,10695
7CL5A,350,1,25892
7CMP4,260,1,5394
7CR7K,104,1,5495
7CTYS,126,1,23891
7CUCE,294,1,9593
7CX8M,352,1,23392
7D264,127,1,5692
7D40F,176,1,4745
7D4HB,143,1,10094
7D5HE,242,1,8591
7D9SK,236,1,25692
7DA35,193,1,6394
7DC34,286,1,21492
7DC5I,311,1,14390
7DFDO,79,1,868
7DMGO,293,1,16291
7DPMJ,255,1,31742
7DSPJ,314,1,2773
7DTPN,82,1,5690
7DV7Z,275,1,12811
7DVBU,131,1,16891
7DWWT,5,1,3042
7E3MV,14,1,10692
7E8FV,129,1,13992
7E8KP,199,1,25290
7E8X9,45,1,16293
7EBGA,241,1,3195
7EEBA,11,1,7060
7EEGO,259,1,35890
7EEKK,293,1,6553
7EI5X,144,1,13095
7EJ3J,271,1,13442
7ERT7,295,1,13390
7ET6J,351,1,2295
7ETPR,172,1,9395
7F5ZW,61,1,6644
7F7GQ,217,1,10394
7F9PB,355,1,9095
7FAKD,305,1,11594
7FB99,77,1,1682
7FC7F,245,1,15952
7FEQA,42,1,8144
7FF9K,147,1,19795
7FFB2,188,1,9591
7FHFO,277,1,2884
7FI0R,250,1,9092
7FJ9M,266,1,2346
7FKFP,49,1,8141
7FKGQ,312,1,13942
7FMW0,43,1,20294
7FPJV,109,1,3769
7FRP9,70,1,10793
7FSEB,260,1,41743
7FVP6,360,1,38494
7FWAF,225,1,24190
7FXBV,278,1,460
7FXJL,196,1,51290
7FYK8,158,1,10563
7G6XY,262,1,10544
7GAAL,139,1,15892
7GDG3,120,1,21193
7GJGN,286,1,9892
7GJNV,8,1,11594
7GKWK,281,1,27591
7GMKN,328,1,7742
7GTQP,279,1,16841
7H5YD,124,1,43894
7H6NX,86,1,13843
7H9OO,335,1,7742
7HC3B,233,1,19244
7HCCR,80,1,13091
7HE7J,349,1,7992
7HFYO,203,1,33390
7HGPI,328,1,4095
7HHD2,80,1,1734
7HIXT,294,1,2594
7HOF4,188,1,31091
7HPIW,191,1,15143
7HPP6,148,1,3793
7HQMH,275,1,8594
7HQUN,40,1,6993
7HYWX,330,1,9940
7I2FP,313,1,7042
7I5E5,158,1,3943
7I732,127,1,31141
7I8HN,69,1,6393
7IBTL,247,1,12324
7IDFM,303,1,23893
7IH7T,10,1,7593
7IHYG,360,1,25790
7IIAA,264,1,24421
7ILDY,347,1,13091
7INNZ,25,1,11491
7IRGV,107,1,16541
7IXS9,79,1,24161
7IZIG,201,1,6995
7IZP6,225,1,5442
7J13H,258,1,16343
7J13W,209,1,33141
7J1N8,240,1,18794
7J25S,134,1,16493
7J2EA,167,1,4893
7J2KA,331,1,13194
7J3EH,359,1,4345
7J7AL,224,1,13944
7J8HX,333,1,8920
7JCZF,5,1,1505
7JDG1,292,1,16791
7JEF0,179,1,16291
7JEWE,154,1,10742
7JGD8,161,1,9541
7JMQK,156,1,48190
7JQIO,245,1,17994
7JU20,75,1,12693
7JV4P,332,1,4744
7JW8D,306,1,7744
7JXXG,26,1,37744
7K2OU,352,1,7525
7K9UU,257,1,8591
7KIKV,238,1,2445
7KL6O,85,1,23890
7KLBI,199,1,7794
7KLO1,112,1,4292
7KLZF,82,1,18894
7KNLR,308,1,11393
7KPSU,117,1,3093
7KRER,354,1,6694
7KS0A,175,1,6444
7KSEG,310,1,43640
7KZHY,233,1,24562
7L2YV,27,1,3595
7L5L6,284,1,14893
7L6L6,362,1,19493
7L7LS,216,1,20890
7LA8H,115,1,11792
7LG9V,13,1,23692
7LHHS,105,1,26291
7LIFO,308,1,24391
7LIVO,32,1,20191
7LKKT,127,1,9435
7LMY3,308,1,14795
7LOTQ,8,1,10024
7LQ3W,345,1,9916
7LSIK,329,1,7113
7LWNN,175,1,4944
7LYHO,72,1,6936
7M0YL,329,1,14241
7M1BM,211,1,31090
7M2WV,175,1,5242
7M311,226,1,9944
7M4DI,23,1,6695
7M9IC,80,1,19192
7MA4B,357,1,400
7MCJS,30,1,29415
7MCVH,108,1,33995
7MFCV,98,1,27061
7MGJW,222,1,1425
7MJAT,250,1,7794
7MJSP,218,1,23695
7MK4M,251,1,226
7MM0A,243,1,7394
7MR3A,306,1,3742
7MR9N,153,1,8690
7MSED,247,1,19351
7MW06,302,1,13992
7MX23,94,1,563
7MYTL,147,1,7195
7MZEA,123,1,20891
7N04G,359,1,5864
7N1NR,133,1,8243
7N1ZP,346,1,6492
7N2IO,60,1,2962
7N6MA,301,1,6544
7N87N,65,1,18292
7NAFY,13,1,14991
7NF3Y,195,1,5294
7NFAD,44,1,33092
7NHYP,336,1,10294
7NMCI,124,1,10892
7NN4F,236,1,46443
7NO5T,44,1,20711
7NR5X,185,1,25913
7NSC6,103,1,13991
7NT7Y,164,1,19191
7NZP5,249,1,20592
7O04J,163,1,3955
7O27M,99,1,11143
7O3M2,228,1,38695
7O4MZ,97,1,18093
7O4TW,85,1,12591
7O6YQ,183,1,15993
7O72S,135,1,12893
7O7SQ,119,1,14693
7O8BU,192,1,8891
7OAU9,308,1,15195
7OF62,184,1,34740
7OHHR,359,1,7594
7OM9A,78,1,6095
7ON4F,183,1,5453
7OQT8,267,1,6093
7ORYJ,277,1,28393
7OUI6,34,1,20323
7OUQU,311,1,8691
7OZP7,261,1,19091
7P06Y,171,1,8194
7P0M0,324,1,3411
7P287,9,1,13492
7P34K,333,1,112
7P87C,266,1,3627
7PFGQ,225,1,12690
7PH2D,64,1,19591
7POBK,146,1,15342
7PPEP,264,1,6494
7PQ2W,217,1,10595
7PUHC,66,1,21291
7PVDA,144,1,10891
7PVEZ,46,1,9014
7Q1C4,101,1,19442
7Q5L3,86,1,14492
7Q6ZD,131,1,10490
7Q9HI,216,1,980
7Q9TP,29,1,30993
7QAWH,296,1,23093
7QB22,261,1,17990
7QB4K,359,1,18591
7QD9P,327,1,1783
7QDCX,304,1,4764
7QDD0,307,1,14413
7QFI8,255,1,14391
7QG9S,221,1,12773
7QJPH,94,1,8132
7QL7T,198,1,3492
7QPZR,162,1,1906
7QQ2C,131,1,3394
7R1FQ,163,1,1864
7R1PX,234,1,2195
7R22Z,345,1,14393
7R7UM,256,1,27393
7R80V,286,1,28342
7R9VF,205,1,3431
7RC7G,8,1,6216
7RFJ7,296,1,9992
7RG4B,230,1,2395
7RGV9,161,1,4290
7RIFJ,228,1,23590
7RMHU,52,1,4264
7RMYH,73,1,6694
7ROUE,347,1,9495
7RQJI,230,1,737
7RU3G,224,1,6442
7RV0A,313,1,42193
7S0PT,347,1,4764
7S3F1,231,1,2244
7S3X2,207,1,5795
7S5X5,145,1,2863
7S7E1,254,1,4508
7S9D0,188,1,9879
7SCNS,234,1,44590
7SF5Z,104,1,7316
7SIY8,87,1,2270
7SJKQ,184,1,6745
7SLZQ,218,1,6792
7STKE,144,1,20593
7SU6G,6,1,22540
7SV9Q,149,1,6495
7T5IQ,73,1,25392
7T6HP,348,1,7541
7TABE,159,1,1608
7TE2Y,310,1,20190
7TG2Y,342,1,2794
7TI8Q,79,1,25990
7TOO2,201,1,9293
7TT7L,92,1,4615
7TWEU,49,1,14892
7TYY5,96,1,16991
7TZ01,278,1,4895
7TZFA,140,1,11792
7U054,171,1,11345
7U3XQ,240,1,4542
7U7Z2,57,1,7995
7U9DN,291,1,12290
7U9E5,309,1,7795
7UB22,296,1,5893
7UCJC,266,1,3494
7UCOX,204,1,12890
7UD9D,192,1,6194
7UE01,295,1,2364
7UFRA,135,1,5844
7UI5B,68,1,4145
7UMCM,30,1,21793
7UOBC,293,1,16193
7UPDT,82,1,3255
7UPLJ,241,1,9292
7UPYL,41,1,2294
7V20C,41,1,6593
7V278,84,1,8941
7VAII,338,1,5012
7VF7E,346,1,3391
7VF84,268,1,6311
7VGB9,302,1,10541
7VI53,327,1,14494
7VJFD,205,1,8595
7VLDE,114,1,8790
7VMQX,112,1,20740
7VSAB,42,1,3144
7VUB8,241,1,9645
7VVH8,25,1,19790
7W22L,281,1,6243
7W2T9,308,1,9161
7W7N0,80,1,6234
7W9CK,146,1,10091
7WCLO,88,1,2445
7WDOQ,46,1,13022
7WDPL,167,1,9561
7WEV1,38,1,12592
7WF0B,191,1,15804
7WFY5,350,1,18094
7WPIA,278,1,15240
7WYOS,159,1,8393
7X01D,192,1,29193
7X2PR,217,1,10744
7X2W3,50,1,10690
7X4J7,177,1,5895
7XAVG,68,1,16890
7XGTP,106,1,8842
7XI80,49,1,12153
7XMVO,141,1,5692
7XMW2,146,1,21792
7XRS6,355,1,2763
7Y026,321,1,3295
7Y9ZZ,282,1,12690
7YL8E,351,1,15591
7YLTV,171,1,20142
7YNH0,138,1,5892
7YP7T,328,1,5794
7YRIM,15,1,7694
7YS1T,145,1,12691
7YVRX,124,1,766
7YW3R,41,1,4033
7Z0FU,55,1,22790
7Z114,164,1,454
7Z2AW,267,1,27791
7Z31F,153,1,10141
7Z5WO,294,1,4865
7ZAZK,297,1,7590
7ZE8D,256,1,42693
7ZFLB,321,1,6490
7ZFP0,67,1,7694
7ZILD,230,1,11294
7ZIMD,31,1,3643
7ZPDG,216,1,21024
7ZPI2,318,1,14592
7ZPO4,56,1,5841
7ZQL2,321,1,8442
7ZY5E,78,1,3895
7ZZNQ,66,1,5743
8.90E+54,1,1,9694
802C3,265,1,40344
80337,29,1,17841
804OD,227,1,17891
804SE,244,1,19291
805IA,135,1,7094
806VI,178,1,8095
80879,155,1,10140
80EKZ,9,1,10942
80JSI,299,1,14191
80LUZ,202,1,15945
80M3H,137,1,29315
80MU2,132,1,15301
80NCK,156,1,20990
80NZI,106,1,8893
80PN3,253,1,18141
80TIV,99,1,7043
80TQZ,220,1,8894
80WK6,294,1,5131
80YOR,231,1,35794
81195,276,1,4594
815ZB,317,1,8693
818EF,146,1,9193
8190F,36,1,28071
81F3F,319,1,19691
81FDU,334,1,4542
81FHV,30,1,14494
81JFK,214,1,5394
81L1E,127,1,9824
81NXH,115,1,25341
81O0G,50,1,13193
81SUO,330,1,5245
81X36,218,1,8893
81X9R,346,1,12143
81Y0M,193,1,4995
826YF,159,1,28921
82C52,177,1,14641
82CWB,282,1,40742
82D2F,221,1,605
82G01,65,1,3972
82JQQ,213,1,35291
82LO7,191,1,1056
82QP4,65,1,1365
82QPX,349,1,10592
82W8P,175,1,18094
82ZX4,100,1,5541
833XR,6,1,18892
834F0,17,1,6014
838JZ,208,1,2266
83APA,123,1,18041
83CNP,172,1,6444
83E3Z,347,1,10814
83NFK,297,1,10832
83QYY,332,1,10193
83ULK,112,1,15145
83VBN,107,1,12390
83VKH,117,1,35993
83WJI,52,1,7293
83YWZ,69,1,13741
83Z8E,201,1,2395
841Y6,204,1,8092
842JG,291,1,14693
8451B,135,1,2845
84638,218,1,2843
849J5,217,1,8190
84AAP,286,1,2545
84BGL,160,1,10591
84BPL,314,1,30992
84Q8W,48,1,10168
84QP8,56,1,19119
84UBA,40,1,8445
84YW6,188,1,6692
850ES,337,1,2394
85738,152,1,12345
85BJT,162,1,10143
85C8Z,125,1,20690
85J8N,97,1,4995
85KOE,207,1,18791
85NNE,295,1,1513
85NX1,66,1,18990
85PQC,85,1,6143
85U4I,86,1,56490
85XUA,323,1,3441
85ZPA,194,1,23090
865RZ,160,1,5221
865ZK,77,1,2415
867J9,22,1,32792
8688D,348,1,3804
86AKL,76,1,4392
86C09,152,1,33194
86E1K,55,1,54592
86E5C,176,1,7540
86FEL,53,1,16394
86FGN,122,1,33590
86J3I,227,1,11693
86PG8,335,1,7193
86QC2,143,1,17243
86SXH,88,1,11392
86WE8,13,1,5941
8724Z,332,1,26691
872NP,174,1,43751
877KO,203,1,5105
879EY,335,1,10291
87BJA,335,1,6595
87BYG,147,1,3941
87DPT,227,1,6893
87EP6,30,1,14643
87IGF,356,1,13891
87LGN,190,1,9391
87NAT,335,1,3586
87OIH,266,1,696
87PZW,357,1,14791
87SB5,261,1,5345
87UH4,65,1,17990
87XCD,123,1,3093
87Z7R,291,1,29193
887I0,209,1,3844
887LD,85,1,17127
889BX,303,1,7121
889J2,42,1,6541
88B6Z,237,1,26392
88BA4,66,1,11945
88DXH,85,1,5340
88GX6,43,1,4793
88HU0,286,1,3713
88IBB,233,1,34390
88OQ0,152,1,5136
88OUB,319,1,7742
88QMH,248,1,27793
88RP8,76,1,10344
88SC4,139,1,5443
88SOF,211,1,7891
88XO0,168,1,13427
895H4,227,1,9092
896T0,229,1,13195
899CV,173,1,5083
899W9,225,1,42142
89AK5,322,1,3465
89D7T,188,1,6525
89DRE,231,1,3095
89GVT,96,1,14791
89HOM,250,1,12394
89MLT,170,1,6594
89N96,245,1,1595
89O4F,33,1,3823
89OF8,312,1,44794
89S7W,275,1,17593
89SL4,198,1,5895
8A0EB,91,1,13994
8A1U5,306,1,17190
8A2D4,323,1,2945
8A4UN,8,1,8995
8A50J,28,1,31990
8A55J,80,1,13324
8AA1Y,303,1,18477
8ADLL,332,1,9295
8AE8R,165,1,9692
8AELC,146,1,11792
8AJON,294,1,6192
8AKD9,208,1,12891
8AKMU,44,1,3164
8AOJR,153,1,3613
8AP01,356,1,7494
8AQU9,177,1,7142
8ARJM,336,1,14292
8AS6N,134,1,19096
8ASPS,101,1,3295
8AX2L,282,1,10395
8B0Q2,227,1,19790
8B1UB,41,1,15393
8B2M2,32,1,23644
8B7Z8,137,1,11521
8B96N,177,1,13738
8BALN,38,1,16994
8BBMF,78,1,10675
8BGVC,344,1,8495
8BHJV,338,1,9690
8BI4P,224,1,30190
8BIBW,288,1,9242
8BJLH,153,1,3144
8BKRH,52,1,5279
8BNG6,312,1,448
8BNM0,157,1,17294
8BO0S,61,1,32092
8BQD3,247,1,16692
8BRFO,20,1,14391
8BRSS,11,1,7601
8BTVP,64,1,3594
8BU6T,130,1,3044
8BW1D,310,1,7464
8BWWB,120,1,57391
8BZ0Q,153,1,19991
8C0KY,203,1,16392
8C1D5,64,1,2905
8C299,164,1,6360
8C2EG,237,1,14693
8C2P5,45,1,12142
8C3N7,26,1,18995
8C4L8,44,1,8101
8C52G,172,1,12392
8C8CS,248,1,4443
8CB2N,44,1,41590
8CD68,193,1,36340
8CEZU,303,1,11490
8CFDH,212,1,41340
8CGSU,129,1,16993
8CJE7,221,1,3931
8CKLE,303,1,46294
8CL3V,220,1,13293
8CMYP,327,1,50981
8CN6G,76,1,29190
8CO26,12,1,10943
8D20F,104,1,2454
8D589,86,1,10494
8D6DJ,110,1,10490
8DALC,359,1,14345
8DHMF,306,1,19791
8DKVA,128,1,9595
8DPXM,200,1,17791
8DVFH,123,1,29793
8E2BL,186,1,931
8E4BS,151,1,1233
8E7DT,262,1,11994
8EBXV,100,1,704
8ED7E,362,1,13737
8EH0F,211,1,26494
8EJLI,138,1,10893
8ELD7,225,1,16094
8EMBL,62,1,5694
8EMCL,355,1,10395
8EP1N,297,1,15341
8ERS1,131,1,7994
8ETUW,142,1,10040
8EX4F,142,1,10094
8F1N3,291,1,1827
8F3NR,175,1,3019
8F5RP,136,1,11092
8F8IQ,93,1,47094
8F9RM,29,1,5144
8FBC7,119,1,4995
8FBSX,169,1,15590
8FFJ5,253,1,3762
8FH8R,225,1,20991
8FL5X,312,1,12693
8FM1O,326,1,4330
8FN14,120,1,20190
8FOFG,313,1,35195
8FOT3,260,1,26190
8FRZV,248,1,14341
8FUP5,201,1,5363
8FWLS,265,1,2913
8FY3T,201,1,8044
8G0H2,320,1,4195
8G2QV,357,1,12591
8G579,132,1,50941
8G8UM,33,1,23594
8G95G,295,1,4322
8G9QT,291,1,19445
8GFJK,64,1,6894
8GFL5,214,1,20937
8GHK7,280,1,10594
8GI08,38,1,29092
8GIY8,96,1,25390
8GK71,190,1,13853
8GN5D,335,1,4793
8GP59,189,1,6244
8GQ12,293,1,13391
8GTR4,77,1,4083
8GTTH,60,1,10340
8GW6T,141,1,17794
8GZVR,228,1,4195
8H57F,161,1,11393
8H60F,156,1,20690
8H6N5,337,1,625
8H9HP,155,1,13512
8HEWH,279,1,8593
8HFTD,105,1,7950
8HFWO,262,1,1309
8HICN,290,1,4593
8HINY,16,1,19090
8HJ38,297,1,10295
8HJ4F,202,1,14292
8HQ64,4,1,3081
8HQP5,220,1,12643
8HTW9,278,1,749
8HUQ7,138,1,7081
8HW2N,254,1,7841
8HWNZ,216,1,11492
8HX0P,258,1,9540
8I3UT,8,1,10294
8I3V9,133,1,28790
8I655,267,1,18743
8IHVJ,60,1,5045
8IQ9A,123,1,8595
8IRKX,125,1,945
8IVZR,62,1,6995
8IZ3U,282,1,36995
8J1PX,296,1,21443
8J49Y,15,1,44690
8J59S,59,1,44190
8JBIZ,271,1,4432
8JCW5,297,1,9040
8JDKL,349,1,6023
8JG4K,204,1,1070
8JLB5,239,1,18993
8JNSU,130,1,15591
8JPEY,248,1,15342
8JPFC,324,1,35590
8JPL3,64,1,6790
8JPV4,210,1,8995
8JRYK,345,1,34991
8JTCK,22,1,3144
8JXPT,201,1,7095
8JYR0,330,1,2865
8K52Z,0,1,5595
8K5SA,286,1,7492
8K85E,145,1,49792
8K9C8,159,1,23294
8KAXK,107,1,15694
8KBK5,211,1,2634
8KC37,326,1,16790
8KF4S,171,1,6995
8KHCE,125,1,8142
8KK6D,307,1,13893
8KLRI,175,1,31094
8KO7T,3,1,41795
8KSQC,282,1,19290
8KV1E,188,1,9993
8KYR4,260,1,13894
8L3AW,16,1,7891
8L56B,281,1,2243
8L7NS,293,1,13192
8L8NA,173,1,2017
8LAHF,346,1,13195
8LCLU,23,1,14824
8LE20,135,1,19341
8LFFK,241,1,11991
8LG0S,74,1,39494
8LG6G,354,1,15792
8LI58,331,1,8494
8LKF2,214,1,2793
8LW54,119,1,26895
8LXLK,172,1,2173
8LZ9R,166,1,10244
8M2K7,140,1,6444
8M959,168,1,10694
8MB0K,16,1,7990
8ME73,229,1,14792
8MFYE,193,1,33692
8MGKQ,283,1,17794
8MHN3,96,1,6195
8MLBN,49,1,13695
8MLRI,214,1,12593
8MPMZ,243,1,13891
8MSFU,69,1,4272
8MVWV,211,1,18793
8MWX1,351,1,3443
8MXJQ,7,1,5595
8N47X,250,1,9092
8N5W9,57,1,7244
8N74N,165,1,6492
8N866,50,1,5642
8NDJM,328,1,11641
8NJRD,11,1,5542
8NL40,282,1,9580
8NLMK,235,1,7742
8NM5Y,329,1,20790
8NO28,316,1,5041
8NO4O,325,1,19042
8NOJ9,188,1,3646
8NQAX,294,1,5991
8NQX5,37,1,8091
8NZ56,232,1,18379
8O26O,304,1,6093
8O3XO,240,1,7295
8O7W1,358,1,12390
8O8NT,56,1,11569
8OB4Q,58,1,7284
8OBL4,42,1,8630
8OBO8,151,1,33495
8OCS8,11,1,7992
8OENR,323,1,21490
8OEQ2,18,1,18795
8OFQ1,70,1,20592
8OL95,112,1,3545
8OQUC,324,1,19691
8OU5F,205,1,12943
8PADH,269,1,12894
8PARZ,311,1,7891
8PBM0,349,1,15690
8PC4V,262,1,8338
8PD02,8,1,3504
8PJ4K,9,1,6240
8PLTM,232,1,37392
8PO50,297,1,6490
8PQLR,277,1,11342
8PQY0,129,1,5816
8PS43,241,1,1669
8PT9E,358,1,25990
8PUKR,253,1,37842
8Q06P,33,1,15272
8Q077,347,1,9492
8Q11J,24,1,3311
8Q2ST,304,1,3845
8Q5SZ,165,1,19693
8QAE2,146,1,8374
8QANA,209,1,14495
8QDQQ,193,1,10216
8QDTR,210,1,2744
8QE07,76,1,7742
8QFM4,163,1,11391
8QGY1,44,1,28201
8QKXM,128,1,8514
8QLVL,94,1,4395
8QMM9,93,1,6842
8QPYQ,329,1,7845
8QR69,15,1,23791
8QRIQ,131,1,22941
8QSWW,357,1,11194
8QYCO,23,1,12591
8R5JJ,190,1,8595
8R7H8,22,1,5391
8RG7G,333,1,8825
8RI2X,39,1,13592
8RI7S,3,1,11692
8RJTS,123,1,3044
8RL6C,288,1,8840
8RMDI,293,1,36090
8RND0,330,1,16992
8RS05,286,1,11994
8S1MO,22,1,5744
8S31L,303,1,26751
8S31Y,67,1,20240
8S3DJ,4,1,8313
8S78L,172,1,23190
8S78S,250,1,3492
8S98U,147,1,14907
8SBVK,44,1,16542
8SD7J,49,1,6243
8SDYP,204,1,17393
8SG63,41,1,35790
8SHQ7,275,1,1928
8SIR6,253,1,32090
8SJSY,36,1,3173
8SN65,279,1,10942
8SOUG,121,1,20491
8SRP1,111,1,22190
8SVQG,190,1,3790
8SY2U,355,1,16392
8T3E8,293,1,4594
8T5HM,15,1,6591
8T6MX,34,1,18293
8TA8S,360,1,17044
8TC2Y,85,1,647
8TCVE,27,1,13293
8TE5B,149,1,3845
8TGES,249,1,2395
8TIRM,116,1,3876
8TJ74,360,1,17691
8TKB6,145,1,6195
8TN0G,237,1,2095
8TRJM,348,1,12895
8TRXV,238,1,14895
8TTY7,220,1,5693
8TWFL,334,1,4512
8TY0P,253,1,4809
8U0JJ,360,1,18790
8U1X9,199,1,10536
8U4SK,129,1,7994
8U4ZX,119,1,6543
8U7W5,164,1,1454
8UG72,244,1,16590
8UKNM,241,1,10911
8UL9T,69,1,8196
8UOIH,154,1,1916
8UQJ7,39,1,9991
8URND,279,1,16090
8UU3R,269,1,37994
8UUFZ,258,1,2746
8UULJ,287,1,9691
8UWHW,175,1,24492
8UY7F,288,1,13491
8V2OZ,323,1,13493
8V9VE,52,1,15991
8VC2E,43,1,1425
8VC2V,142,1,15951
8VCF5,298,1,12492
8VMF2,131,1,13293
8VMK6,264,1,13113
8VMVP,59,1,13194
8VP8R,202,1,13391
8VSMQ,29,1,15691
8VWVW,346,1,889
8W2MA,242,1,2976
8W3P7,298,1,11593
8W3V7,251,1,32144
8W5RZ,288,1,7445
8W9WL,135,1,19090
8WAHK,214,1,4163
8WBU4,158,1,9695
8WJPI,55,1,37995
8WOS2,176,1,6613
8WPE8,327,1,4194
8WPI2,38,1,12741
8WPRJ,47,1,6393
8WPUK,105,1,11444
8WRFS,355,1,11141
8WT5U,276,1,8195
8WY07,178,1,14945
8WYB5,58,1,21644
8X0J4,82,1,15292
8X455,335,1,27493
8X6TT,39,1,15291
8X9R6,315,1,43791
8XCQT,289,1,5895
8XCZ8,315,1,18492
8XD6G,338,1,8093
8XEHZ,119,1,10142
8XJ0L,144,1,7793
8XK2H,214,1,42827
8XKJ9,140,1,14162
8XLL9,99,1,6440
8XLUH,195,1,12245
8XLYW,45,1,13995
8XR0J,312,1,1418
8XSJV,235,1,259
8XSX1,351,1,29991
8XV9P,69,1,10093
8XWNE,280,1,5044
8XWO6,235,1,29593
8XX7Q,353,1,9993
8XXW9,255,1,905
8XZVR,223,1,11494
8Y0Z8,26,1,28240
8Y1JA,1,1,7894
8Y46X,177,1,17043
8Y63E,22,1,4054
8YCIC,139,1,47091
8YKOB,155,1,17040
8YRPF,74,1,16593
8YSWY,249,1,15892
8YTIF,286,1,12191
8YW0Y,340,1,4915
8YYK9,107,1,10445
8Z1B8,158,1,13995
8Z20R,359,1,5291
8Z3JV,282,1,24593
8Z5KS,73,1,13293
8Z9EJ,146,1,18695
8ZA4F,117,1,4464
8ZALP,240,1,6393
8ZCLI,92,1,16741
8ZDLJ,279,1,16092
8ZF0X,246,1,7790
8ZLFP,282,1,20692
8ZLW8,328,1,9395
8ZR25,276,1,16141
8ZT78,189,1,8541
8ZTAB,260,1,12245
8ZTEN,39,1,6432
8ZUEG,243,1,29092
8ZWC7,240,1,42788
900S2,292,1,56190
904HU,93,1,22792
905DM,298,1,6595
905MZ,238,1,18795
90BDQ,84,1,12794
90CF2,125,1,41891
90HAD,242,1,5290
90IXV,28,1,42393
90IZM,327,1,19565
90JJ2,102,1,2121
90LAN,226,1,365
90NS4,63,1,17492
90P5N,361,1,22792
90P6B,188,1,19331
90PY4,58,1,41995
90Q45,53,1,1944
90TTM,252,1,17291
90U4X,242,1,988
90UH0,279,1,6392
90WEX,235,1,4014
90WZY,194,1,8095
90XN8,45,1,11993
917JL,118,1,10942
918I3,126,1,4292
91AXS,237,1,8740
91IN3,138,1,75692
91VFW,59,1,11593
91W8H,255,1,5018
9271M,166,1,12993
92916,286,1,11793
92BUT,121,1,9141
92FLO,323,1,3994
92GNO,185,1,42744
92GUX,49,1,15192
92HD7,105,1,6595
92HDN,293,1,7494
92PQM,54,1,29494
92WSK,116,1,3094
9379E,83,1,6341
937OQ,362,1,15092
9381L,19,1,10794
93AUC,58,1,11144
93B69,337,1,11695
93I8C,88,1,424
93KID,25,1,13590
93O23,353,1,20443
93TXI,13,1,27495
93XMV,198,1,12590
941JH,125,1,6794
941X0,294,1,12143
943DA,81,1,12694
949PQ,264,1,5082
94AEB,332,1,15491
94BF4,33,1,2963
94BIZ,317,1,3445
94HZM,15,1,8695
94I6A,84,1,4942
94I8I,73,1,10462
94OLC,38,1,14294
94OUS,311,1,1942
94P5S,26,1,6495
94PWV,224,1,49593
94TYK,2,1,17790
94XG3,315,1,18432
9508M,244,1,10594
950NF,163,1,17590
952SC,362,1,12513
95470,141,1,19192
95487,129,1,27591
9589Q,312,1,6594
95ASW,330,1,8194
95EGZ,360,1,9191
95GNM,306,1,1229
95IIR,34,1,7291
95JYQ,64,1,12491
95KZZ,132,1,18613
95LMZ,31,1,4392
95RAF,94,1,17292
95RE8,307,1,5194
95RPT,245,1,48443
95U3H,315,1,24993
95XR3,217,1,3694
95Z4U,71,1,27290
960TN,305,1,19390
961RG,221,1,26140
962YN,29,1,5543
964DW,29,1,16495
965YO,61,1,20690
96698,271,1,32542
96BI4,75,1,18193
96GDJ,277,1,18573
96HIC,171,1,22791
96ISX,292,1,12894
96JSO,224,1,3533
96KZB,98,1,749
96LH8,47,1,12253
96N6B,188,1,9082
96TIS,84,1,28992
96U5M,75,1,25391
96WG6,257,1,18742
96YHR,44,1,9315
970XX,119,1,8294
971HO,266,1,11891
972GI,117,1,7395
9733H,114,1,41993
976Z7,275,1,4595
977MT,46,1,40490
978RV,336,1,34522
978ZQ,259,1,4395
97C53,179,1,2845
97CKY,58,1,53141
97GMB,205,1,8291
97JAJ,33,1,17992
97K4Z,344,1,19195
97KQD,285,1,25490
97TVT,177,1,11392
97WC1,78,1,11492
97XJ0,145,1,12592
986HM,352,1,45691
989H0,225,1,52791
98FCH,37,1,9395
98HCL,198,1,6691
98IVT,153,1,8842
98J96,254,1,11290
98LBQ,91,1,575
98NC9,319,1,12283
98NCH,62,1,6203
98W1W,8,1,8195
98XTF,137,1,27790
98XXR,283,1,6493
98YXE,310,1,3394
990VS,82,1,13894
991V8,114,1,27090
9922N,317,1,22895
9953T,34,1,6791
997PV,346,1,9294
99EEC,286,1,18992
99FAS,48,1,27293
99GNN,114,1,3505
99H9Q,86,1,23191
99HYS,306,1,2540
99J6H,348,1,19712
99JXX,201,1,35094
99S6S,139,1,8576
99VL0,68,1,54740
99W1C,283,1,8442
9A3PY,27,1,21290
9A6NT,289,1,7694
9A6XS,107,1,49312
9A8O7,108,1,13690
9AB18,265,1,5713
9ACJC,146,1,7615
9AD8X,66,1,2785
9AD9Z,74,1,17695
9AE43,147,1,1842
9AE7N,234,1,12381
9AFF0,53,1,7992
9AL2D,95,1,2542
9AMEL,220,1,8095
9AMOQ,357,1,7142
9AN1I,121,1,8096
9ARFS,34,1,1995
