customer_id,product
HKARN,School Shoes
HKARN,Cooking Oil (1L)
LM913,Baby Soap
LM913,Baby Shampoo
LM913,Chopping Board
LM913,Baby Bath Tub
LM913,Hair Oil
FT5HN,Body Lotion
FT5HN,Hair Straightener
FT5HN,Nail Grooming Kit
FT5HN,Hair Dryer
FT5HN,Lipstick
FT5HN,Baby Feeding Bottle
FT5HN,Electric Chimney
FT5HN,Kajal / Eyeliner
FT5HN,Face Wash
FT5HN,Loafers
9WSVI,Sports Shoes
9WSVI,Sports Sandals
9WSVI,School Shoes
9WSVI,Gas Stove (2 Burner)
9WSVI,Microwave Oven
9WSVI,Sandals / Slippers
9WSVI,Flip Flops
9WSVI,Heels
UFNL6,Sports Sandals
UFNL6,Kids Sandals
UFNL6,School Shoes
UFNL6,Canvas Shoes
UFNL6,Casual Sneakers
UFNL6,Car Bluetooth FM Transmitter
UFNL6,Boots
UFNL6,Mules / Clogs
46KQE,Gas Stove (2 Burner)
46KQE,Car Bluetooth FM Transmitter
46KQE,Laptop Bag
46KQE,Laptop Cooling Pad
46KQE,Wired Headphones
46KQE,Portable Hard Drive (1TB)
46KQE,USB Flash Drive (32GB)
46KQE,Fitness Tracker
46KQE,Mules / Clogs
BPP3S,Posture Corrector Belt
BPP3S,Pencil Box Set
BPP3S,Salt (1kg)
BPP3S,Packed Juice
BPP3S,Coffee Pack
BPP3S,Biscuits Pack
GXX2E,Trekking Shoes
GXX2E,Highlighter Set
GXX2E,Slides
GXX2E,Kids Sandals
GXX2E,Boots
5CVX5,Chips Pack
5CVX5,Instant Noodles
5CVX5,Shoe Rack
5CVX5,Casual Sneakers
5CVX5,Sugar (1kg)
AUP3Y,Pressure Cooker (3L)
AUP3Y,Perfume
AUP3Y,Knife Set
AUP3Y,Dinner Set (24 Pieces)
AUP3Y,Hand Blender
AUP3Y,Electric Kettle
AUP3Y,Spice Box (Masala Dabba)
AUP3Y,Dish Drying Rack
AUP3Y,Baby Bath Tub
6F4S3,Milk (1L)
6F4S3,Sauce Bottle
6F4S3,Eggs (12 pcs)
6F4S3,Biscuits Pack
6F4S3,Loafers
83APA,Water Purifier (Non-Electric)
83APA,Hand Blender
83APA,Mixer Grinder
83APA,Knife Set
83APA,Dinner Set (24 Pieces)
83APA,Ballet Flats
83APA,Non-Stick Frying Pan
83APA,Baby Soap
83APA,Toaster
I5RSP,Ab Roller
I5RSP,Baby Carrier
I5RSP,Blood Pressure Monitor
I5RSP,Yoga Mat
I5RSP,Dumbbells Set
I5RSP,Digital Weighing Scale
I5RSP,Pull-Up Bar
I5RSP,Protein Powder
I5RSP,Posture Corrector Belt
I5RSP,Hot & Cold Gel Pack
72BFC,Sticky Notes Pack
72BFC,Gel Pen Pack
72BFC,Glue Stick Pack
72BFC,Baby Carrier
72BFC,Ball Pen Pack
72BFC,School Backpack
72BFC,Trekking Shoes
72BFC,Calculator
72BFC,Whiteboard with Marker
72BFC,Drawing Book
TGLWE,Kids School Bag
TGLWE,Blanket
TGLWE,Baby Diapers Pack
TGLWE,Baby Wipes
TGLWE,Kids Story Books Set
TGLWE,Kids Lunch Box
TGLWE,Kids Toy Set
TGLWE,Lipstick
TGLWE,Sports Shoes
7ERT7,Kids Water Bottle
7ERT7,Baby Bath Tub
7ERT7,Kids School Bag
7ERT7,Baby Cradle
7ERT7,Baby Mosquito Net
7ERT7,Baby Soap
7ERT7,Kids Lunch Box
7ERT7,Baby Wipes
7ERT7,Bedsheet (Double)
7ERT7,Kids Story Books Set
71YLP,Tea Pack
71YLP,Pulses (1kg)
71YLP,Cooking Oil (1L)
71YLP,Premium Biscuits
71YLP,Sugar (1kg)
71YLP,Mineral Water (1L)
71YLP,Stapler with Pins
71YLP,Rice (1kg)
71YLP,Sauce Bottle
71YLP,Canvas Shoes
58CX8,Tie & Belt Set
58CX8,Activewear
58CX8,Kids T-Shirt
58CX8,Innerwear Set
58CX8,Socks
58CX8,Kids Ethnic Wear
58CX8,Cap / Hat
58CX8,Jacket / Hoodie
43JI1,Tea Pack
43JI1,Salt (1kg)
43JI1,Sauce Bottle
43JI1,Breakfast Cereal
43JI1,Coffee Pack
43JI1,Milk (1L)
YFC3T,Orthopedic Shoes
YFC3T,Scarf / Stole
YFC3T,Leggings
YFC3T,Kids Ethnic Wear
YFC3T,Tie & Belt Set
KS1W2,Toaster
KS1W2,Water Purifier (Non-Electric)
KS1W2,Diary / Planner
KS1W2,Drawing Book
KS1W2,Pencil Box Set
KS1W2,Sticky Notes Pack
AK8JY,Casual Shirt
AK8JY,Baby Food Cereal
AK8JY,Chopping Board
AK8JY,Women Dress
AK8JY,Socks
EKOZG,Women Top
EKOZG,Baby Wipes
EKOZG,Leggings
EKOZG,Hand Blender
EKOZG,Saree
EKOZG,Socks
EKOZG,Shampoo
4PMV5,Leather Footwear
4PMV5,Sock Shoes
4PMV5,Kids Sandals
4PMV5,Canvas Shoes
4PMV5,Boots
4PMV5,Formal Shoes
4PMV5,Sports Shoes
4PMV5,Heels
4PMV5,Trekking Shoes
BGP8O,Laundry Basket
BGP8O,Webcam
BGP8O,Smartwatch
BGP8O,Portable Hard Drive (1TB)
BGP8O,Wired Headphones
BGP8O,USB Flash Drive (32GB)
BGP8O,Bluetooth Earbuds
BGP8O,Power Bank
GU329,Posture Corrector Belt
GU329,Massage Gun
GU329,Resistance Bands Set
GU329,Pull-Up Bar
GU329,Hot & Cold Gel Pack
GU329,Kettlebell
GU329,Exercise Cycle
GU329,Yoga Mat
GU329,Kajal / Eyeliner
UZ4BI,Laundry Basket
UZ4BI,Cushion Covers
UZ4BI,Curtains Set
UZ4BI,Window Blinds
UZ4BI,Bath Towel Set
UZ4BI,Mattress Protector
UZ4BI,Floor Mat
UZ4BI,Wall Tapestry
UZ4BI,Ironing Board
LDK1Q,Lipstick
LDK1Q,Shorts / Skirt
LDK1Q,Hair Straightener
LDK1Q,Face Wash
LDK1Q,Shaving Kit
LDK1Q,Kajal / Eyeliner
LDK1Q,Perfume
LDK1Q,Power Bank
LDK1Q,Floor Mat
7JDG1,Leather Footwear
7JDG1,Orthopedic Shoes
7JDG1,Flip Flops
7JDG1,Kids Sandals
7JDG1,Slip Ons
7JDG1,Formal Shoes
7JDG1,Slides
7JDG1,Sports Sandals
7JDG1,Canvas Shoes
WNZUG,Glue Stick Pack
WNZUG,Office File Folder
WNZUG,Notebook (200 Pages)
WNZUG,Calculator
WNZUG,Exam Pad
WNZUG,Drawing Book
WNZUG,Highlighter Set
WNZUG,Eraser Pack
WNZUG,Stapler with Pins
XAVXZ,Moisturizer Cream
XAVXZ,Pencil Box Set
XAVXZ,Office File Folder
XAVXZ,School Backpack
XAVXZ,Gas Stove (2 Burner)
XAVXZ,Kurti
XAVXZ,Sticky Notes Pack
SGY34,Canvas Shoes
SGY34,Tie & Belt Set
SGY34,Screen Protector
SGY34,Jeans
SGY34,Bluetooth Speaker
SGY34,Laptop Cooling Pad
SGY34,Car Bluetooth FM Transmitter
SGY34,USB Flash Drive (32GB)
SGY34,Bluetooth Earbuds
3RALS,Printer Paper (A4 Pack)
3RALS,Portable Hard Drive (1TB)
3RALS,Notebook (200 Pages)
3RALS,Art Color Set
3RALS,Drawing Book
3RALS,Highlighter Set
3RALS,Gel Pen Pack
3RALS,Packed Juice
3RALS,School Backpack
631AP,Thermos Flask
631AP,Chopping Board
631AP,Water Purifier (Non-Electric)
631AP,Spice Box (Masala Dabba)
631AP,Toaster
631AP,Kitchen Storage Container Set
631AP,Microwave Oven
YY6K0,Diary / Planner
YY6K0,Printer Paper (A4 Pack)
YY6K0,Drawing Book
YY6K0,Ball Pen Pack
YY6K0,Eraser Pack
YY6K0,Gel Pen Pack
3N78B,Resistance Bands Set
3N78B,Ab Roller
3N78B,Ankle Weights Set
3N78B,Pull-Up Bar
3N78B,Digital Weighing Scale
3N78B,Foam Roller
3N78B,Exercise Cycle
TZXGA,Power Bank
TZXGA,Bluetooth Earbuds
TZXGA,Laptop Bag
TZXGA,Smartphone (mid-range)
TZXGA,VR Accessory
TZXGA,Webcam
TZXGA,Action Camera
TZXGA,Screen Protector
TZXGA,Bluetooth Speaker
TZXGA,Fitness Tracker
E7F3U,Wall Tapestry
E7F3U,Rug / Carpet
E7F3U,Kids Clothing Set
E7F3U,Kids Toy Set
E7F3U,Kids Shoes
E7F3U,Baby Shampoo
E7F3U,Baby Wipes
E7F3U,Cooking Oil (1L)
E7F3U,Baby Diapers Pack
T5QUS,Baby Soap
T5QUS,Baby Bath Tub
T5QUS,Kids Clothing Set
T5QUS,Baby Feeding Bottle
T5QUS,Baby Stroller
T5QUS,Baby Lotion
DK765,Printer Paper (A4 Pack)
DK765,Tea/Coffee Sachet
DK765,Eggs (12 pcs)
DK765,Breakfast Cereal
DK765,Packed Juice
DK765,Chips Pack
DK765,Biscuits Pack
DK765,Sugar (1kg)
DK765,Mineral Water (1L)
DK765,Salt (1kg)
OFTM6,Baby Lotion
OFTM6,Ironing Board
OFTM6,Women Top
OFTM6,Sofa Cushion Set
OFTM6,Foldable Storage Box
OFTM6,Window Blinds
OFTM6,Formal Shoes
DN5RB,Baby Bath Tub
DN5RB,Baby Feeding Bottle
DN5RB,Kids School Bag
DN5RB,Baby Lotion
DN5RB,Baby Cradle
DN5RB,Baby Shampoo
DN5RB,Kids Water Bottle
S3HO6,Milk (1L)
S3HO6,Exercise Cycle
S3HO6,Cooking Oil (1L)
S3HO6,Packed Juice
S3HO6,Instant Noodles
S3HO6,Coffee Pack
S3HO6,Mineral Water (1L)
S3HO6,Eggs (12 pcs)
S3HO6,Salt (1kg)
S3HO6,Sugar (1kg)
NXEGG,Pencil Box Set
NXEGG,Sunscreen SPF 50
NXEGG,Nightwear Set
NXEGG,Spice Box (Masala Dabba)
NXEGG,Perfume
NXEGG,Hair Oil
NXEGG,Soap Bar Pack
NXEGG,Nail Grooming Kit
Y24XH,Kids Lunch Box
Y24XH,Premium Biscuits
Y24XH,Exercise Cycle
Y24XH,Notebook (200 Pages)
Y24XH,Hot & Cold Gel Pack
Y24XH,Resistance Bands Set
Y24XH,Foam Roller
Y24XH,Ab Roller
Y24XH,Protein Powder
65MLF,Kids Clothing Set
65MLF,Baby Mosquito Net
65MLF,Kids Water Bottle
65MLF,Kids Cycle
65MLF,Kids Lunch Box
65MLF,Kids Story Books Set
65MLF,Baby Cradle
65MLF,Kids Shoes
RY30C,Trekking Shoes
RY30C,Thermos Flask
RY30C,Sandals / Slippers
RY30C,Heels
RY30C,Baby Feeding Bottle
RY30C,Casual Sneakers
ZNG2Y,Baby Wipes
ZNG2Y,Wall Tapestry
ZNG2Y,Kids Shoes
ZNG2Y,Kids Lunch Box
ZNG2Y,Baby Mosquito Net
ZNG2Y,Kids Clothing Set
ZNG2Y,Leather Footwear
ZNG2Y,Screen Protector
ZNG2Y,Baby Diapers Pack
ZNG2Y,Kids Water Bottle
DKVPX,Fitness Tracker
DKVPX,Bluetooth Earbuds
DKVPX,VR Accessory
DKVPX,Smartwatch
DKVPX,Bluetooth Speaker
D67MC,Conditioner
D67MC,Face Wash
D67MC,Face Serum
D67MC,Shaving Kit
D67MC,Makeup Brush Set
D67MC,Laptop Bag
D67MC,Hair Dryer
4OSEQ,Mineral Water (1L)
4OSEQ,Cooking Oil (1L)
4OSEQ,Kitchen Storage Container Set
4OSEQ,Coffee Pack
4OSEQ,Saree
4OSEQ,Premium Biscuits
4OSEQ,Chips Pack
4OSEQ,Rice (1kg)
4OSEQ,Milk (1L)
4OSEQ,Compact Powder
HSOPX,Saree
HSOPX,Cap / Hat
HSOPX,Tie & Belt Set
HSOPX,Skipping Rope
HSOPX,Socks
HSOPX,Lipstick
BPMCP,Jeans
BPMCP,Nightwear Set
BPMCP,Saree
BPMCP,Shaving Kit
BPMCP,Kids T-Shirt
BPMCP,Women Dress
BPMCP,Tie & Belt Set
BPMCP,Scarf / Stole
BPMCP,Casual Shirt
BPMCP,Socks
JT3BT,Charging Cable
JT3BT,Laptop Cooling Pad
JT3BT,Power Bank
JT3BT,Milk (1L)
JT3BT,Smartphone (mid-range)
EN6MA,Exercise Cycle
EN6MA,Body Lotion
EN6MA,Hair Oil
EN6MA,Moisturizer Cream
EN6MA,Compact Powder
EN6MA,Webcam
EN6MA,Conditioner
6AVCX,Baby Cradle
6AVCX,Kids Story Books Set
6AVCX,Compact Powder
6AVCX,Baby Stroller
6AVCX,Kids Lunch Box
6AVCX,Kids Water Bottle
5KYX4,Exam Pad
5KYX4,Ball Pen Pack
5KYX4,Printer Paper (A4 Pack)
5KYX4,Mixer Grinder
5KYX4,Chair Cover Set
5KYX4,Gel Pen Pack
5KYX4,Dumbbells Set
5KYX4,Pencil Box Set
N3O3I,Bedsheet (Double)
N3O3I,Ironing Board
N3O3I,Bath Towel Set
N3O3I,Rug / Carpet
N3O3I,Wardrobe Organizer
N3O3I,Compact Powder
N3O3I,Shoe Rack
N3O3I,Innerwear Set
SSB9E,Baby Wipes
SSB9E,Microwave Oven
SSB9E,Kids Lunch Box
SSB9E,Dumbbells Set
SSB9E,Baby Stroller
HYI7Q,Pull-Up Bar
HYI7Q,Multivitamin Supplements
HYI7Q,Digital Weighing Scale
HYI7Q,Kettlebell
HYI7Q,Posture Corrector Belt
HYI7Q,Hand Grip Strengthener
HYI7Q,Blood Pressure Monitor
HYI7Q,Treadmill (Manual)
HYI7Q,Ankle Weights Set
HYI7Q,Foam Roller
J61CS,Fitness Tracker Band
J61CS,Stapler with Pins
J61CS,Baby Cradle
J61CS,Notebook (200 Pages)
J61CS,Drawing Book
J61CS,Gas Stove (2 Burner)
J61CS,Eraser Pack
6F3KR,Car Bluetooth FM Transmitter
6F3KR,Resistance Bands Set
6F3KR,Gaming Keyboard
6F3KR,Smartphone (mid-range)
6F3KR,Action Camera
C7QWB,Salt (1kg)
C7QWB,Chips Pack
C7QWB,Cooking Oil (1L)
C7QWB,Wheat Flour (1kg)
C7QWB,Window Blinds
C7QWB,Tea Pack
C7QWB,Instant Noodles
A08DT,Baby Food Cereal
A08DT,Kids School Bag
A08DT,Baby Stroller
A08DT,Baby Lotion
A08DT,Canvas Shoes
A08DT,Action Camera
A08DT,Jacket / Hoodie
DJBDG,Casual Shirt
DJBDG,Scarf / Stole
DJBDG,Spice Box (Masala Dabba)
DJBDG,Saree
DJBDG,Socks
ZEWBG,Blanket
ZEWBG,Face Serum
ZEWBG,Kajal / Eyeliner
ZEWBG,Lipstick
ZEWBG,Makeup Brush Set
ZEWBG,Scarf / Stole
ZEWBG,Hair Straightener
ZEWBG,Deodorant Spray
ZEWBG,Shaving Kit
JP4AJ,Milk (1L)
JP4AJ,Packed Juice
JP4AJ,Tea Pack
JP4AJ,Drawing Book
JP4AJ,Salt (1kg)
JP4AJ,Cooking Oil (1L)
JP4AJ,Instant Noodles
JP4AJ,Tea/Coffee Sachet
JP4AJ,Sugar (1kg)
FZU3Q,Orthopedic Shoes
FZU3Q,Kids Sandals
FZU3Q,Sock Shoes
FZU3Q,Mules / Clogs
FZU3Q,Spice Box (Masala Dabba)
FRCYA,Nail Grooming Kit
FRCYA,Microwave Oven
FRCYA,Kitchen Storage Container Set
FRCYA,Toaster
FRCYA,Water Purifier (Non-Electric)
FRCYA,Knife Set
FRCYA,Pressure Cooker (3L)
FRCYA,Thermos Flask
FRCYA,Spice Box (Masala Dabba)
FRCYA,Gas Stove (2 Burner)
1QH8P,Sticky Notes Pack
1QH8P,Drawing Book
1QH8P,Calculator
1QH8P,Printer Paper (A4 Pack)
1QH8P,Stapler with Pins
1QH8P,Notebook (200 Pages)
1QH8P,Ball Pen Pack
1QH8P,Art Color Set
1QH8P,Eraser Pack
1QH8P,Highlighter Set
Z8G6A,Mixer Grinder
Z8G6A,Knife Set
Z8G6A,Electric Kettle
Z8G6A,Mattress Protector
Z8G6A,Toaster
Z8G6A,Water Bottle Set (Steel)
Z8G6A,Kids Cycle
Z8G6A,Gas Stove (2 Burner)
Z8G6A,Induction Cooktop
Z8G6A,Water Purifier (Non-Electric)
WGU5R,Kids Sandals
WGU5R,Mules / Clogs
WGU5R,Orthopedic Shoes
WGU5R,Loafers
WGU5R,Slides
WGU5R,Canvas Shoes
WGU5R,Flip Flops
WGU5R,Sandals / Slippers
4MLBQ,Baby Stroller
4MLBQ,Kids Shoes
4MLBQ,Water Purifier (Non-Electric)
4MLBQ,Baby Bath Tub
4MLBQ,Baby Wipes
4MLBQ,Ballet Flats
4MLBQ,Kids School Bag
4MLBQ,Kids Cycle
4MLBQ,Posture Corrector Belt
4MLBQ,Baby Carrier
YG1H5,Sticky Notes Pack
YG1H5,Kids Sandals
YG1H5,Shampoo
YG1H5,School Shoes
YG1H5,Formal Shoes
YG1H5,Sandals / Slippers
YG1H5,Orthopedic Shoes
YG1H5,Flip Flops
YG1H5,Mules / Clogs
HI3RR,Sugar (1kg)
HI3RR,Trekking Shoes
HI3RR,Bread Loaf
HI3RR,Power Bank
HI3RR,Chips Pack
HI3RR,Coffee Pack
J6LH4,Biscuits Pack
J6LH4,Nail Grooming Kit
J6LH4,Wheat Flour (1kg)
J6LH4,Pulses (1kg)
J6LH4,Mineral Water (1L)
J6LH4,Sock Shoes
J6LH4,Chips Pack
F8E81,Mattress Protector
F8E81,Laundry Basket
F8E81,Rug / Carpet
F8E81,Chips Pack
F8E81,Wardrobe Organizer
85C8Z,Sports Shoes
85C8Z,Boots
85C8Z,Flip Flops
85C8Z,Ballet Flats
85C8Z,Casual Sneakers
85C8Z,Sock Shoes
85C8Z,Slides
85C8Z,Mules / Clogs
85C8Z,Formal Shoes
85C8Z,Kids Sandals
ZJGA1,Deodorant Spray
ZJGA1,Hair Straightener
ZJGA1,Perfume
ZJGA1,Sunscreen SPF 50
ZJGA1,Beard Trimmer
ZJGA1,Multivitamin Supplements
ZJGA1,Body Lotion
ZJGA1,Face Serum
RLQUH,Mattress Protector
RLQUH,Door Mat
RLQUH,Window Blinds
RLQUH,Shoe Rack
RLQUH,Wall Tapestry
RLQUH,School Shoes
RLQUH,Curtains Set
TE2QY,Pencil Box Set
TE2QY,Kids Lunch Box
TE2QY,Baby Shampoo
TE2QY,Kids Shoes
TE2QY,Baby Feeding Bottle
TE2QY,Baby Carrier
TE2QY,Baby Stroller
TE2QY,Baby Diapers Pack
TE2QY,Instant Noodles
TE2QY,Kids Clothing Set
2F5HJ,Thermos Flask
2F5HJ,Rice Cooker
2F5HJ,Hand Blender
2F5HJ,Microwave Oven
2F5HJ,Kitchen Storage Container Set
46O0S,Electric Kettle
46O0S,Baby Bath Tub
46O0S,Baby Soap
46O0S,Shampoo
46O0S,Kids Clothing Set
46O0S,Baby Diapers Pack
46O0S,Kids Cycle
46O0S,Baby Shampoo
EYTQN,Baby Diapers Pack
EYTQN,Baby Mosquito Net
EYTQN,Kids Water Bottle
EYTQN,Kids Toy Set
EYTQN,Kids Shoes
EYTQN,Kids School Bag
5Q0G4,Blood Pressure Monitor
5Q0G4,Orthopedic Shoes
5Q0G4,Nail Grooming Kit
5Q0G4,Compact Powder
5Q0G4,Lipstick
5Q0G4,Perfume
C9DXD,Baby Mosquito Net
C9DXD,Baby Diapers Pack
C9DXD,Baby Food Cereal
C9DXD,Kids Water Bottle
C9DXD,Baby Carrier
C9DXD,Kids Shoes
C9DXD,Baby Cradle
C9DXD,Kids Toy Set
V3UIU,Bluetooth Speaker
V3UIU,Exam Pad
V3UIU,Wireless Charger
V3UIU,VR Accessory
V3UIU,Fitness Tracker
V3UIU,Screen Protector
V3UIU,Phone Case
LARJQ,Makeup Brush Set
LARJQ,Body Lotion
LARJQ,Tie & Belt Set
LARJQ,Deodorant Spray
LARJQ,Sofa Cushion Set
75JTM,Face Serum
75JTM,Fitness Tracker Band
75JTM,Whiteboard with Marker
75JTM,Multivitamin Supplements
75JTM,Treadmill (Manual)
75JTM,Exercise Cycle
75JTM,Kettlebell
75JTM,Mixer Grinder
JI31G,Slip Ons
JI31G,Sock Shoes
JI31G,Slides
JI31G,Ballet Flats
JI31G,Baby Carrier
JI31G,Sandals / Slippers
JI31G,Kids Sandals
JI31G,Mules / Clogs
JI31G,Loafers
G7SYH,Milk (1L)
G7SYH,Wheat Flour (1kg)
G7SYH,Men T-Shirt
G7SYH,Chips Pack
G7SYH,Instant Noodles
G7SYH,Eggs (12 pcs)
G7SYH,Breakfast Cereal
8BALN,Ballet Flats
8BALN,Orthopedic Shoes
8BALN,Sports Sandals
8BALN,Leather Footwear
8BALN,School Shoes
8BALN,Boots
AARES,Gas Stove (2 Burner)
AARES,Spice Box (Masala Dabba)
AARES,Toaster
AARES,Dish Drying Rack
AARES,Rice Cooker
AARES,Electric Kettle
AARES,Thermos Flask
9RHWX,Exam Pad
9RHWX,Drawing Book
9RHWX,Art Color Set
9RHWX,Diary / Planner
9RHWX,Leggings
9RHWX,Desk Organizer
9RHWX,Pencil Box Set
9RHWX,Highlighter Set
9RHWX,Whiteboard with Marker
9RHWX,Soap Bar Pack
ECTWF,Phone Case
ECTWF,Boots
ECTWF,Kids Sandals
ECTWF,Induction Cooktop
ECTWF,Sports Shoes
ECTWF,Sandals / Slippers
ECTWF,Trekking Shoes
P1VU6,Webcam
P1VU6,Car Bluetooth FM Transmitter
P1VU6,Wired Headphones
P1VU6,Wireless Charger
P1VU6,Phone Case
P1VU6,Screen Protector
P1VU6,Smartwatch
P1VU6,Fitness Tracker
PQIVR,Thermos Flask
PQIVR,Dinner Set (24 Pieces)
PQIVR,Toaster
PQIVR,Non-Stick Frying Pan
PQIVR,Mixer Grinder
PQIVR,Water Purifier (Non-Electric)
TN4X9,Rug / Carpet
TN4X9,Mules / Clogs
TN4X9,Sports Shoes
TN4X9,Ballet Flats
TN4X9,Formal Shoes
TN4X9,Wheat Flour (1kg)
UBFFG,Sports Shoes
UBFFG,Portable Hard Drive (1TB)
UBFFG,VR Accessory
UBFFG,Laptop Cooling Pad
UBFFG,Laptop Bag
UBFFG,Kids Shoes
UBFFG,Wired Headphones
UBFFG,Charging Cable
UBFFG,Smartphone (mid-range)
UBFFG,USB Flash Drive (32GB)
SIUCX,Pillow Set
SIUCX,Orthopedic Shoes
SIUCX,Rug / Carpet
SIUCX,Slides
SIUCX,Leather Footwear
SIUCX,Sports Shoes
ZP44D,Multivitamin Supplements
ZP44D,Massage Gun
ZP44D,Foam Roller
ZP44D,Water Bottle Set (Steel)
ZP44D,Exercise Cycle
ZP44D,Sugar (1kg)
ZP44D,Dinner Set (24 Pieces)
KQR2K,Rug / Carpet
KQR2K,Hair Oil
KQR2K,Kajal / Eyeliner
KQR2K,Moisturizer Cream
KQR2K,Canvas Shoes
KQR2K,Body Lotion
P619J,Mixer Grinder
P619J,Chopping Board
P619J,Toaster
P619J,Hand Blender
P619J,Kitchen Storage Container Set
P619J,Baby Stroller
P619J,Water Bottle Set (Steel)
P619J,Microwave Oven
P619J,Dinner Set (24 Pieces)
P619J,Spice Box (Masala Dabba)
YP43A,Slip Ons
YP43A,Trekking Shoes
YP43A,Face Wash
YP43A,Boots
YP43A,Microwave Oven
YP43A,Flip Flops
YP43A,Sauce Bottle
I3U9F,Phone Case
I3U9F,Car Bluetooth FM Transmitter
I3U9F,Smartphone (mid-range)
I3U9F,Smartwatch
I3U9F,Gaming Keyboard
I3U9F,Laptop Cooling Pad
I3U9F,Kitchen Storage Container Set
I3U9F,Wireless Charger
I3U9F,Screen Protector
036VK,Smartwatch
036VK,Action Camera
036VK,Screen Protector
036VK,USB Flash Drive (32GB)
036VK,Bluetooth Speaker
036VK,Laptop Bag
L2QES,Loafers
L2QES,Trekking Shoes
L2QES,Formal Shoes
L2QES,Boots
L2QES,Casual Sneakers
L2QES,Mules / Clogs
L2QES,Ballet Flats
L2QES,Orthopedic Shoes
GH9WE,Webcam
GH9WE,Sofa Cushion Set
GH9WE,Wall Tapestry
GH9WE,Table Cloth
GH9WE,Gel Pen Pack
GH9WE,Mattress Protector
GH9WE,Milk (1L)
4R9P4,Action Camera
4R9P4,Bluetooth Speaker
4R9P4,VR Accessory
4R9P4,Webcam
4R9P4,Phone Case
4R9P4,Fitness Tracker
4R9P4,Gaming Keyboard
4R9P4,Smartwatch
4R9P4,Car Bluetooth FM Transmitter
4R9P4,Laptop Bag
AB4YS,Baby Food Cereal
AB4YS,Kids School Bag
AB4YS,Baby Cradle
AB4YS,Kids Story Books Set
AB4YS,Baby Carrier
LKYQN,Rice (1kg)
LKYQN,Pulses (1kg)
LKYQN,Chips Pack
LKYQN,Salt (1kg)
LKYQN,Packed Juice
LKYQN,Milk (1L)
LKYQN,Sugar (1kg)
LKYQN,Mineral Water (1L)
LKYQN,Sauce Bottle
LKYQN,Bluetooth Earbuds
4KKHF,Notebook (200 Pages)
4KKHF,Art Color Set
4KKHF,Gel Pen Pack
4KKHF,Highlighter Set
4KKHF,Marker Pen Set
4KKHF,Diary / Planner
4KKHF,Pencil Box Set
4KKHF,Ball Pen Pack
4KKHF,USB Flash Drive (32GB)
SBNOR,Kids Clothing Set
SBNOR,Slides
SBNOR,Sandals / Slippers
SBNOR,Boots
SBNOR,Ironing Board
SBNOR,Sock Shoes
SBNOR,Window Blinds
1FYKZ,Eggs (12 pcs)
1FYKZ,Rice (1kg)
1FYKZ,Coffee Pack
1FYKZ,Instant Noodles
1FYKZ,Tea/Coffee Sachet
1FYKZ,Nightwear Set
1FYKZ,Sauce Bottle
1FYKZ,Multivitamin Supplements
1FYKZ,Sports Sandals
C8ZEX,Jacket / Hoodie
C8ZEX,Casual Shirt
C8ZEX,Socks
C8ZEX,Kids Ethnic Wear
C8ZEX,Scarf / Stole
C8ZEX,Men T-Shirt
C8ZEX,Innerwear Set
C8ZEX,Kurti
C8ZEX,Tie & Belt Set
C8ZEX,Leggings
JPV3D,Coffee Pack
JPV3D,Highlighter Set
JPV3D,Leggings
JPV3D,Kids T-Shirt
JPV3D,Saree
JPV3D,Socks
JPV3D,Bluetooth Earbuds
JPV3D,Shorts / Skirt
UQVLS,Art Color Set
UQVLS,Shoe Rack
UQVLS,School Backpack
UQVLS,Notebook (200 Pages)
UQVLS,Eraser Pack
UQVLS,Highlighter Set
UQVLS,Sugar (1kg)
UQVLS,Glue Stick Pack
UQVLS,Toaster
PA1IB,Salt (1kg)
PA1IB,Instant Noodles
PA1IB,Rice (1kg)
PA1IB,Tea Pack
PA1IB,Eggs (12 pcs)
IFHER,Non-Stick Frying Pan
IFHER,Tie & Belt Set
IFHER,Hand Blender
IFHER,Casual Shirt
IFHER,Women Top
IFHER,Kids T-Shirt
IFHER,Jeans
GKFPF,Laundry Basket
GKFPF,Sofa Cushion Set
GKFPF,Foldable Storage Box
GKFPF,Mattress Protector
GKFPF,Blanket
GKFPF,Bedsheet (Double)
SL6C8,Mineral Water (1L)
SL6C8,Rice (1kg)
SL6C8,Pulses (1kg)
SL6C8,Packed Juice
SL6C8,Salt (1kg)
SL6C8,Breakfast Cereal
SL6C8,Bread Loaf
SL6C8,Cooking Oil (1L)
SL6C8,Instant Noodles
A7P1L,Biscuits Pack
A7P1L,Pencil Box Set
A7P1L,Printer Paper (A4 Pack)
A7P1L,Instant Noodles
A7P1L,Stapler with Pins
A7P1L,School Backpack
A7P1L,Fitness Tracker Band
IFQMP,Soap Bar Pack
IFQMP,Non-Stick Frying Pan
IFQMP,Shampoo
IFQMP,Fitness Tracker
IFQMP,Hair Oil
IFQMP,Window Blinds
IFQMP,Perfume
CBO0Z,Coffee Pack
CBO0Z,Rice (1kg)
CBO0Z,Eggs (12 pcs)
CBO0Z,Biscuits Pack
CBO0Z,Salt (1kg)
CBO0Z,Art Color Set
CBO0Z,Kids Lunch Box
CBO0Z,Packed Juice
CBO0Z,Instant Noodles
CBO0Z,Wheat Flour (1kg)
9AE7N,Non-Stick Frying Pan
9AE7N,Baby Bath Tub
